Source,Target,Weight,Type
20,35,0.0012932147977,1
20,36,0.0083535864441,1
20,37,0.0086810159229,1
20,38,0.00014850104589,-1
20,39,0.0093234461261,-1
21,22,0.0055070508769,1
21,23,0.013209950165,-1
21,24,0.48286147113,1
21,25,0.040298277362,-1
21,26,0.0097855323535,1
21,27,0.0073831208412,-1
21,28,0.42558364594,-1
21,29,0.0096123276916,-1
21,30,0.0048744441656,-1
21,31,0.0031648748187,1
21,32,0.0081725210135,-1
21,33,0.0061075423305,-1
21,34,0.010656738457,-1
21,35,0.010005765642,-1
21,36,0.01052684765,-1
21,37,0.010776547804,-1
21,38,0.0093341398854,-1
21,39,0.0054496173045,-1
22,23,0.027496431808,1
22,24,0.21139142221,-1
22,25,0.013676976801,-1
22,26,0.14115748147,1
22,27,0.12861065972,-1
22,28,0.0094913862756,1
22,29,0.0001867000974,-1
22,30,0.00096600251196,1
22,31,0.0021314846451,1
22,32,0.0081546525782,1
22,33,0.0091285391512,1
22,34,0.0031348781392,1
22,35,0.00061265580314,1
22,36,0.0047631472431,-1
22,37,0.0038856629728,-1
22,38,0.0009114990756,-1
22,39,0.044206031874,-1
23,24,0.30216428897,1
23,25,0.043423155515,1
23,26,0.0033190403118,1
23,27,0.0016238348424,1
23,28,0.018006121467,-1
23,29,0.088378611667,1
23,30,0.0069074055535,1
23,31,0.00067971085925,1
23,32,0.0041918532462,1
23,33,0.0016018062138,-1
23,34,0.00036962333099,1
23,35,0.007298299344,-1
23,36,0.0040649589133,1
23,37,0.0046003924275,1
23,38,0.0011797735631,1
23,39,0.0053457477965,-1
24,25,0.18600770343,-1
24,26,0.0084544587374,1
24,27,0.12855407105,1
24,28,0.070703011388,-1
24,29,0.022448037124,1
24,30,0.043060322402,-1
24,31,0.32636650915,-1
24,32,0.0024982431542,1
24,33,0.0030272976587,-1
24,34,0.0019602096411,1
24,35,0.0046033472983,-1
24,36,0.0035419613024,-1
24,37,0.00058861889537,-1
24,38,0.0014588728024,-1
24,39,0.17948802423,1
25,26,0.031577112978,-1
25,27,0.028591200631,1
25,28,0.065790360035,1
25,29,0.019478931667,1
25,30,0.0080493419141,-1
25,31,0.01082584506,-1
25,32,0.0010820009707,1
25,33,0.015493804323,1
25,34,0.0097786203627,1
25,35,0.0010181982536,-1
25,36,0.0055917981961,1
25,37,0.015666762089,1
25,38,0.0018856846681,1
25,39,0.0062332532572,1
26,27,0.00073940178247,-1
26,28,0.034997843783,-1
26,29,0.018495459253,-1
26,30,0.36124969015,1
26,31,0.0023788701198,-1
26,32,0.11999259101,-1
26,33,0.12423645125,-1
26,34,0.1242537986,-1
26,35,0.002812426792,1
26,36,0.12417827136,-1
26,37,0.15004592388,-1
26,38,0.14972523619,-1
26,39,0.00043679952307,1
27,28,0.0070239720727,-1
27,29,0.32355652472,1
27,30,0.0044883910868,1
27,31,0.053466067514,-1
27,32,0.0051220988613,1
27,33,0.00061432618962,1
27,34,0.0015617032964,1
27,35,0.002119640946,-1
27,36,0.002462283462,-1
27,37,0.0022910132257,-1
27,38,0.0030983729301,-1
27,39,0.00068489241477,-1
28,29,0.0053919785999,1
28,30,0.024582005876,1
28,31,0.0076963840857,1
28,32,0.0011757799789,-1
28,33,0.0096483299201,1
28,34,0.0089366492547,1
28,35,0.035345410884,1
28,36,0.008953218419,1
28,37,0.0010268332292,-1
28,38,0.0014436357899,-1
28,39,0.005965714925,-1
29,30,0.00091079378198,1
29,31,0.0057746022267,1
29,32,0.0056651702436,1
29,33,0.0088394881966,1
29,34,0.0077949268552,1
29,35,0.00036556986227,1
29,36,0.0086310318846,1
29,37,0.0073410844844,1
29,38,0.0091653422566,1
29,39,0.0089722642868,1
30,31,0.29353332047,1
30,32,0.0039279458087,-1
30,33,0.00036320533925,1
30,34,0.0023591106013,-1
30,35,0.0087395350609,1
30,36,0.00073699968464,1
30,37,0.0070970549071,1
30,38,0.0019398040381,1
30,39,7.864334277e-05,1
31,32,0.014247171249,1
31,33,0.017719037419,1
31,34,0.0041016237772,1
31,35,0.078455130993,1
31,36,0.00089213143717,1
31,37,0.0092719920955,1
31,38,0.0033504731934,1
31,39,0.0069481485161,1
32,33,0.00096901258901,-1
32,34,0.002002690157,1
32,35,0.0025909433009,-1
32,36,0.002032805246,1
32,37,0.00010140425829,1
32,38,0.0035868861304,1
32,39,0.0026896875908,-1
33,34,0.0053718065299,1
33,35,0.0042719287006,-1
33,36,0.0053872070358,1
33,37,0.00053730159605,-1
33,38,0.02884241378,1
33,39,0.038038845272,1
34,35,0.025658959537,1
34,36,0.019994025765,1
34,37,0.015752318844,1
34,38,0.015705975983,1
34,39,0.011745688145,-1
35,36,0.050657212148,1
35,37,0.0099548083071,-1
35,38,0.0083099944557,1
35,39,0.0066925072376,-1
36,37,0.0020307395388,1
36,38,0.0047024128354,1
36,39,0.0022920424786,1
37,38,0.0097370969042,1
37,39,0.017521958872,1
38,39,0.0046923451259,1
